FROM ZONE,TO ZONE,0.3kg,0.5kg,1kg,2kg,3kg,4kg,5kg,6kg,7kg,8kg,9kg,10kg,11kg,12kg,13kg,14kg,15kg,16kg,17kg,18kg,19kg,20kg,21kg,22kg,23kg,24kg,25kg,26kg,27kg,28kg,29kg,30kg,31kg,32kg,33kg,34kg,35kg,36kg,37kg,38kg,39kg,40kg
CCT,MYB,10.092,10.092,12.48,15.252,15.252,19.464,19.464,22.092,23.904,25.716,27.528,29.34,31.152,32.964,34.776,36.588,38.4,40.212,42.024,43.836,45.648,47.46,49.272,51.084,52.896,54.708,56.52,67.332,69.144,70.956,72.768,74.58,76.392,78.204,80.016,81.828,83.64,85.452,87.264,89.076,90.888,92.7
CCT,SUN,10.092,10.092,12.48,15.252,15.252,19.464,19.464,22.092,23.904,25.716,27.528,29.34,31.152,32.964,34.776,36.588,38.4,40.212,42.024,43.836,45.648,47.46,49.272,51.084,52.896,54.708,56.52,67.332,69.144,70.956,72.768,74.58,76.392,78.204,80.016,81.828,83.64,85.452,87.264,89.076,90.888,92.7
CCT,TOO,10.092,10.092,12.48,15.252,15.252,19.464,19.464,22.092,23.904,25.716,27.528,29.34,31.152,32.964,34.776,36.588,38.4,40.212,42.024,43.836,45.648,47.46,49.272,51.084,52.896,54.708,56.52,67.332,69.144,70.956,72.768,74.58,76.392,78.204,80.016,81.828,83.64,85.452,87.264,89.076,90.888,92.7
CCT,CNS,10.212,10.212,12.96,15.66,15.66,20.688,20.688,24.096,26.316,28.536,30.756,32.976,35.196,37.416,39.636,41.856,44.076,46.296,48.516,50.736,52.956,55.176,57.396,59.616,61.836,64.056,66.276,77.496,79.716,81.936,84.156,86.376,88.596,90.816,93.036,95.256,97.476,99.696,101.916,104.136,106.356,108.576
CCT,DPO,10.212,10.212,12.96,15.66,15.66,20.688,20.688,24.096,26.316,28.536,30.756,32.976,35.196,37.416,39.636,41.856,44.076,46.296,48.516,50.736,52.956,55.176,57.396,59.616,61.836,64.056,66.276,77.496,79.716,81.936,84.156,86.376,88.596,90.816,93.036,95.256,97.476,99.696,101.916,104.136,106.356,108.576
CCT,LAU,10.212,10.212,12.96,15.66,15.66,20.688,20.688,24.096,26.316,28.536,30.756,32.976,35.196,37.416,39.636,41.856,44.076,46.296,48.516,50.736,52.956,55.176,57.396,59.616,61.836,64.056,66.276,77.496,79.716,81.936,84.156,86.376,88.596,90.816,93.036,95.256,97.476,99.696,101.916,104.136,106.356,108.576
CCT,MKY,10.092,10.092,12.48,15.252,15.252,19.464,19.464,22.092,23.904,25.716,27.528,29.34,31.152,32.964,34.776,36.588,38.4,40.212,42.024,43.836,45.648,47.46,49.272,51.084,52.896,54.708,56.52,67.332,69.144,70.956,72.768,74.58,76.392,78.204,80.016,81.828,83.64,85.452,87.264,89.076,90.888,92.7
CCT,TAS,10.212,10.212,12.96,15.66,15.66,20.688,20.688,24.096,26.316,28.536,30.756,32.976,35.196,37.416,39.636,41.856,44.076,46.296,48.516,50.736,52.956,55.176,57.396,59.616,61.836,64.056,66.276,77.496,79.716,81.936,84.156,86.376,88.596,90.816,93.036,95.256,97.476,99.696,101.916,104.136,106.356,108.576
CCT,TVL,10.212,10.212,12.96,15.66,15.66,20.688,20.688,24.096,26.316,28.536,30.756,32.976,35.196,37.416,39.636,41.856,44.076,46.296,48.516,50.736,52.956,55.176,57.396,59.616,61.836,64.056,66.276,77.496,79.716,81.936,84.156,86.376,88.596,90.816,93.036,95.256,97.476,99.696,101.916,104.136,106.356,108.576
CCT,PER,10.488,10.488,13.236,17.088,17.088,21.42,21.42,24.408,28.308,32.208,36.108,40.008,43.908,47.808,51.708,55.608,59.508,63.408,67.308,71.208,75.108,79.008,82.908,86.808,90.708,94.608,98.508,111.408,115.308,119.208,123.108,127.008,130.908,134.808,138.708,142.608,146.508,150.408,154.308,158.208,162.108,166.008
CFS,CFS,7.2,7.2,7.332,7.596,7.596,7.98,7.98,8.112,8.304,8.496,8.688,8.88,9.072,9.264,9.456,9.648,9.84,10.032,10.224,10.416,10.608,10.8,10.992,11.184,11.376,11.568,11.76,20.952,21.144,21.336,21.528,21.72,21.912,22.104,22.296,22.488,22.68,22.872,23.064,23.256,23.448,23.64
CFS,SHT,7.536,7.536,9.6,9.972,10.356,10.536,10.704,10.704,10.896,11.088,11.28,11.472,11.664,11.856,12.048,12.24,12.432,12.624,12.816,13.008,13.2,13.392,13.584,13.776,13.968,14.16,14.352,23.544,23.736,23.928,24.12,24.312,24.504,24.696,24.888,25.08,25.272,25.464,25.656,25.848,26.04,26.232
CFS,NTH,9.24,9.24,9.36,9.756,9.756,10.284,10.284,12.108,12.576,13.044,13.512,13.98,14.448,14.916,15.384,15.852,16.32,16.788,17.256,17.724,18.192,18.66,19.128,19.596,20.064,20.532,21,30.468,30.936,31.404,31.872,32.34,32.808,33.276,33.744,34.212,34.68,35.148,35.616,36.084,36.552,37.02
CFS,PQQ,9.24,9.24,9.36,9.756,9.756,10.284,10.284,12.108,12.576,13.044,13.512,13.98,14.448,14.916,15.384,15.852,16.32,16.788,17.256,17.724,18.192,18.66,19.128,19.596,20.064,20.532,21,30.468,30.936,31.404,31.872,32.34,32.808,33.276,33.744,34.212,34.68,35.148,35.616,36.084,36.552,37.02
CFS,BRI,8.64,8.64,8.772,9.168,9.168,9.684,9.684,10.608,11.136,11.664,12.192,12.72,13.248,13.776,14.304,14.832,15.36,15.888,16.416,16.944,17.472,18,18.528,19.056,19.584,20.112,20.64,30.168,30.696,31.224,31.752,32.28,32.808,33.336,33.864,34.392,34.92,35.448,35.976,36.504,37.032,37.56
CFS,CBR,8.712,8.712,8.832,10.068,11.532,12.804,14.064,14.268,14.964,15.66,16.356,17.052,17.748,18.444,19.14,19.836,20.532,21.228,21.924,22.62,23.316,24.012,24.708,25.404,26.1,26.796,27.492,37.188,37.884,38.58,39.276,39.972,40.668,41.364,42.06,42.756,43.452,44.148,44.844,45.54,46.236,46.932
CFS,CCT,8.712,8.712,8.832,10.068,11.532,12.804,14.064,14.268,15.588,16.908,18.228,19.548,20.868,22.188,23.508,24.828,26.148,27.468,28.788,30.108,31.428,32.748,34.068,35.388,36.708,38.028,39.348,49.668,50.988,52.308,53.628,54.948,56.268,57.588,58.908,60.228,61.548,62.868,64.188,65.508,66.828,68.148
CFS,GLD,8.712,8.712,8.832,10.068,11.532,12.804,14.064,14.268,14.532,14.796,15.06,15.324,15.588,15.852,16.116,16.38,16.644,16.908,17.172,17.436,17.7,17.964,18.228,18.492,18.756,19.02,19.284,28.548,28.812,29.076,29.34,29.604,29.868,30.132,30.396,30.66,30.924,31.188,31.452,31.716,31.98,32.244
CFS,NEW,8.712,8.712,8.832,10.068,11.532,12.804,14.064,14.268,15.588,16.908,18.228,19.548,20.868,22.188,23.508,24.828,26.148,27.468,28.788,30.108,31.428,32.748,34.068,35.388,36.708,38.028,39.348,49.668,50.988,52.308,53.628,54.948,56.268,57.588,58.908,60.228,61.548,62.868,64.188,65.508,66.828,68.148
CFS,OAG,8.784,8.784,10.464,11.052,11.628,13.128,14.628,22.128,22.824,23.52,24.216,24.912,25.608,26.304,27,27.696,28.392,29.088,29.784,30.48,31.176,31.872,32.568,33.264,33.96,34.656,35.352,45.048,45.744,46.44,47.136,47.832,48.528,49.224,49.92,50.616,51.312,52.008,52.704,53.4,54.096,54.792
CFS,SUN,8.784,8.784,10.464,11.052,11.628,13.128,14.628,22.128,22.656,23.184,23.712,24.24,24.768,25.296,25.824,26.352,26.88,27.408,27.936,28.464,28.992,29.52,30.048,30.576,31.104,31.632,32.16,41.688,42.216,42.744,43.272,43.8,44.328,44.856,45.384,45.912,46.44,46.968,47.496,48.024,48.552,49.08
CFS,SYD,8.712,8.712,8.832,9.096,9.096,9.492,9.492,9.624,9.756,9.888,10.02,10.152,10.284,10.416,10.548,10.68,10.812,10.944,11.076,11.208,11.34,11.472,11.604,11.736,11.868,12,12.132,21.264,21.396,21.528,21.66,21.792,21.924,22.056,22.188,22.32,22.452,22.584,22.716,22.848,22.98,23.112
CFS,TOO,8.784,8.784,10.464,11.052,11.628,13.128,14.628,22.128,22.92,23.712,24.504,25.296,26.088,26.88,27.672,28.464,29.256,30.048,30.84,31.632,32.424,33.216,34.008,34.8,35.592,36.384,37.176,46.968,47.76,48.552,49.344,50.136,50.928,51.72,52.512,53.304,54.096,54.888,55.68,56.472,57.264,58.056
CFS,WOL,8.712,8.712,8.832,10.068,11.532,12.804,14.064,14.268,14.592,14.916,15.24,15.564,15.888,16.212,16.536,16.86,17.184,17.508,17.832,18.156,18.48,18.804,19.128,19.452,19.776,20.1,20.424,29.748,30.072,30.396,30.72,31.044,31.368,31.692,32.016,32.34,32.664,32.988,33.312,33.636,33.96,34.284
CFS,ALB,8.784,8.784,10.464,11.052,11.628,13.128,14.628,22.128,22.92,23.712,24.504,25.296,26.088,26.88,27.672,28.464,29.256,30.048,30.84,31.632,32.424,33.216,34.008,34.8,35.592,36.384,37.176,46.968,47.76,48.552,49.344,50.136,50.928,51.72,52.512,53.304,54.096,54.888,55.68,56.472,57.264,58.056
CFS,BDB,8.784,8.784,10.464,11.052,11.628,13.128,14.628,22.128,24.084,26.04,27.996,29.952,31.908,33.864,35.82,37.776,39.732,41.688,43.644,45.6,47.556,49.512,51.468,53.424,55.38,57.336,59.292,70.248,72.204,74.16,76.116,78.072,80.028,81.984,83.94,85.896,87.852,89.808,91.764,93.72,95.676,97.632
CFS,BEN,8.784,8.784,10.464,11.052,11.628,13.128,14.628,22.128,23.568,25.008,26.448,27.888,29.328,30.768,32.208,33.648,35.088,36.528,37.968,39.408,40.848,42.288,43.728,45.168,46.608,48.048,49.488,59.928,61.368,62.808,64.248,65.688,67.128,68.568,70.008,71.448,72.888,74.328,75.768,77.208,78.648,80.088
CFS,CAP,10.344,10.344,14.208,16.14,18.072,19.944,21.804,22.128,24.216,26.304,28.392,30.48,32.568,34.656,36.744,38.832,40.92,43.008,45.096,47.184,49.272,51.36,53.448,55.536,57.624,59.712,61.8,72.888,74.976,77.064,79.152,81.24,83.328,85.416,87.504,89.592,91.68,93.768,95.856,97.944,100.032,102.12
CFS,GEE,8.784,8.784,10.464,11.052,11.628,13.128,14.628,22.128,23.172,24.216,25.26,26.304,27.348,28.392,29.436,30.48,31.524,32.568,33.612,34.656,35.7,36.744,37.788,38.832,39.876,40.92,41.964,52.008,53.052,54.096,55.14,56.184,57.228,58.272,59.316,60.36,61.404,62.448,63.492,64.536,65.58,66.624
CFS,MEL,8.784,8.784,10.464,11.052,11.628,13.128,14.628,22.128,23.04,23.952,24.864,25.776,26.688,27.6,28.512,29.424,30.336,31.248,32.16,33.072,33.984,34.896,35.808,36.72,37.632,38.544,39.456,49.368,50.28,51.192,52.104,53.016,53.928,54.84,55.752,56.664,57.576,58.488,59.4,60.312,61.224,62.136
CFS,MYB,8.784,8.784,10.464,11.052,11.628,13.128,14.628,22.128,24.084,26.04,27.996,29.952,31.908,33.864,35.82,37.776,39.732,41.688,43.644,45.6,47.556,49.512,51.468,53.424,55.38,57.336,59.292,70.248,72.204,74.16,76.116,78.072,80.028,81.984,83.94,85.896,87.852,89.808,91.764,93.72,95.676,97.632
CFS,YNG,8.784,8.784,10.464,11.052,11.628,13.128,14.628,22.128,23.448,24.768,26.088,27.408,28.728,30.048,31.368,32.688,34.008,35.328,36.648,37.968,39.288,40.608,41.928,43.248,44.568,45.888,47.208,57.528,58.848,60.168,61.488,62.808,64.128,65.448,66.768,68.088,69.408,70.728,72.048,73.368,74.688,76.008
CFS,ADL,8.784,8.784,10.464,11.052,11.628,13.128,14.628,22.128,23.568,25.008,26.448,27.888,29.328,30.768,32.208,33.648,35.088,36.528,37.968,39.408,40.848,42.288,43.728,45.168,46.608,48.048,49.488,59.928,61.368,62.808,64.248,65.688,67.128,68.568,70.008,71.448,72.888,74.328,75.768,77.208,78.648,80.088
CFS,DPO,10.344,10.344,14.208,16.14,18.072,19.944,21.804,22.128,24.876,27.624,30.372,33.12,35.868,38.616,41.364,44.112,46.86,49.608,52.356,55.104,57.852,60.6,63.348,66.096,68.844,71.592,74.34,86.088,88.836,91.584,94.332,97.08,99.828,102.576,105.324,108.072,110.82,113.568,116.316,119.064,121.812,124.56
CFS,LAU,10.344,10.344,14.208,16.14,18.072,19.944,21.804,22.128,24.876,27.624,30.372,33.12,35.868,38.616,41.364,44.112,46.86,49.608,52.356,55.104,57.852,60.6,63.348,66.096,68.844,71.592,74.34,86.088,88.836,91.584,94.332,97.08,99.828,102.576,105.324,108.072,110.82,113.568,116.316,119.064,121.812,124.56
CFS,MKY,10.344,10.344,14.208,16.14,18.072,19.944,21.804,22.128,26.316,30.504,34.692,38.88,43.068,47.256,51.444,55.632,59.82,64.008,68.196,72.384,76.572,80.76,84.948,89.136,93.324,97.512,101.7,114.888,119.076,123.264,127.452,131.64,135.828,140.016,144.204,148.392,152.58,156.768,160.956,165.144,169.332,173.52
CFS,TAS,10.344,10.344,14.208,16.14,18.072,19.944,21.804,22.128,24.744,27.36,29.976,32.592,35.208,37.824,40.44,43.056,45.672,48.288,50.904,53.52,56.136,58.752,61.368,63.984,66.6,69.216,71.832,83.448,86.064,88.68,91.296,93.912,96.528,99.144,101.76,104.376,106.992,109.608,112.224,114.84,117.456,120.072
CFS,TVL,10.344,10.344,14.208,16.14,18.072,19.944,21.804,22.128,24.492,26.856,29.22,31.584,33.948,36.312,38.676,41.04,43.404,45.768,48.132,50.496,52.86,55.224,57.588,59.952,62.316,64.68,67.044,78.408,80.772,83.136,85.5,87.864,90.228,92.592,94.956,97.32,99.684,102.048,104.412,106.776,109.14,111.504
CFS,CNS,10.344,10.344,14.208,16.14,18.072,19.944,21.804,22.128,24.492,26.856,29.22,31.584,33.948,36.312,38.676,41.04,43.404,45.768,48.132,50.496,52.86,55.224,57.588,59.952,62.316,64.68,67.044,78.408,80.772,83.136,85.5,87.864,90.228,92.592,94.956,97.32,99.684,102.048,104.412,106.776,109.14,111.504
CFS,PER,10.344,10.344,14.208,16.14,18.072,19.944,21.804,22.128,27.492,32.856,38.22,43.584,48.948,54.312,59.676,65.04,70.404,75.768,81.132,86.496,91.86,97.224,102.588,107.952,113.316,118.68,124.044,138.408,143.772,149.136,154.5,159.864,165.228,170.592,175.956,181.32,186.684,192.048,197.412,202.776,208.14,213.504
CNS,CNS,10.068,10.068,11.496,11.508,11.52,11.52,11.52,11.592,11.724,11.856,11.988,12.12,12.252,12.384,12.516,12.648,12.78,12.912,13.044,13.176,13.308,13.44,13.572,13.704,13.836,13.968,14.1,23.232,23.364,23.496,23.628,23.76,23.892,24.024,24.156,24.288,24.42,24.552,24.684,24.816,24.948,25.08
CNS,SHT,10.452,10.452,11.496,13.68,15.84,15.924,15.984,10.836,11.1,11.364,11.628,11.892,12.156,12.42,12.684,12.948,13.212,13.476,13.74,14.004,14.268,14.532,14.796,15.06,15.324,15.588,15.852,25.116,25.38,25.644,25.908,26.172,26.436,26.7,26.964,27.228,27.492,27.756,28.02,28.284,28.548,28.812
CNS,CAP,10.452,10.452,11.964,14.22,16.476,19.932,23.376,29.016,30.588,32.16,33.732,35.304,36.876,38.448,40.02,41.592,43.164,44.736,46.308,47.88,49.452,51.024,52.596,54.168,55.74,57.312,58.884,69.456,71.028,72.6,74.172,75.744,77.316,78.888,80.46,82.032,83.604,85.176,86.748,88.32,89.892,91.464
CNS,TVL,10.452,10.452,11.964,14.22,16.476,19.824,23.172,28.74,30.06,31.38,32.7,34.02,35.34,36.66,37.98,39.3,40.62,41.94,43.26,44.58,45.9,47.22,48.54,49.86,51.18,52.5,53.82,64.14,65.46,66.78,68.1,69.42,70.74,72.06,73.38,74.7,76.02,77.34,78.66,79.98,81.3,82.62
CNS,MKY,10.452,10.452,11.964,14.22,16.476,19.932,23.376,29.016,30.588,32.16,33.732,35.304,36.876,38.448,40.02,41.592,43.164,44.736,46.308,47.88,49.452,51.024,52.596,54.168,55.74,57.312,58.884,69.456,71.028,72.6,74.172,75.744,77.316,78.888,80.46,82.032,83.604,85.176,86.748,88.32,89.892,91.464
CNS,BDB,10.452,10.452,11.964,14.22,16.476,19.932,23.376,29.016,30.588,32.16,33.732,35.304,36.876,38.448,40.02,41.592,43.164,44.736,46.308,47.88,49.452,51.024,52.596,54.168,55.74,57.312,58.884,69.456,71.028,72.6,74.172,75.744,77.316,78.888,80.46,82.032,83.604,85.176,86.748,88.32,89.892,91.464
CNS,MYB,10.452,10.452,11.964,14.22,16.476,19.932,23.376,29.016,30.588,32.16,33.732,35.304,36.876,38.448,40.02,41.592,43.164,44.736,46.308,47.88,49.452,51.024,52.596,54.168,55.74,57.312,58.884,69.456,71.028,72.6,74.172,75.744,77.316,78.888,80.46,82.032,83.604,85.176,86.748,88.32,89.892,91.464
CNS,BRI,10.452,10.452,11.964,14.22,16.476,19.272,22.056,27.36,29.976,32.592,35.208,37.824,40.44,43.056,45.672,48.288,50.904,53.52,56.136,58.752,61.368,63.984,66.6,69.216,71.832,74.448,77.064,88.68,91.296,93.912,96.528,99.144,101.76,104.376,106.992,109.608,112.224,114.84,117.456,120.072,122.688,125.304
CNS,GLD,10.452,10.452,11.964,14.22,16.476,19.932,23.376,28.848,31.584,34.32,37.056,39.792,42.528,45.264,48,50.736,53.472,56.208,58.944,61.68,64.416,67.152,69.888,72.624,75.36,78.096,80.832,92.568,95.304,98.04,100.776,103.512,106.248,108.984,111.72,114.456,117.192,119.928,122.664,125.4,128.136,130.872
CNS,SUN,10.452,10.452,11.964,14.22,16.476,19.932,23.376,29.52,33.78,38.04,42.3,46.56,50.82,55.08,59.34,63.6,67.86,72.12,76.38,80.64,84.9,89.16,93.42,97.68,101.94,106.2,110.46,123.72,127.98,132.24,136.5,140.76,145.02,149.28,153.54,157.8,162.06,166.32,170.58,174.84,179.1,183.36
CNS,TOO,10.452,10.452,11.964,14.22,16.476,19.932,23.376,29.088,32.496,35.904,39.312,42.72,46.128,49.536,52.944,56.352,59.76,63.168,66.576,69.984,73.392,76.8,80.208,83.616,87.024,90.432,93.84,106.248,109.656,113.064,116.472,119.88,123.288,126.696,130.104,133.512,136.92,140.328,143.736,147.144,150.552,153.96
CNS,CFS,10.452,10.452,11.964,14.22,16.476,19.824,23.172,37.476,40.884,44.292,47.7,51.108,54.516,57.924,61.332,64.74,68.148,71.556,74.964,78.372,81.78,85.188,88.596,92.004,95.412,98.82,102.228,114.636,118.044,121.452,124.86,128.268,131.676,135.084,138.492,141.9,145.308,148.716,152.124,155.532,158.94,162.348
CNS,NTH,10.452,10.452,11.964,14.22,16.476,19.824,23.172,40.656,44.064,47.472,50.88,54.288,57.696,61.104,64.512,67.92,71.328,74.736,78.144,81.552,84.96,88.368,91.776,95.184,98.592,102,105.408,117.816,121.224,124.632,128.04,131.448,134.856,138.264,141.672,145.08,148.488,151.896,155.304,158.712,162.12,165.528
CNS,SYD,10.452,10.452,11.964,14.22,16.476,19.824,23.172,37.476,40.884,44.292,47.7,51.108,54.516,57.924,61.332,64.74,68.148,71.556,74.964,78.372,81.78,85.188,88.596,92.004,95.412,98.82,102.228,114.636,118.044,121.452,124.86,128.268,131.676,135.084,138.492,141.9,145.308,148.716,152.124,155.532,158.94,162.348
CNS,PQQ,10.452,10.452,11.964,14.22,16.476,19.824,23.172,37.896,42.216,46.536,50.856,55.176,59.496,63.816,68.136,72.456,76.776,81.096,85.416,89.736,94.056,98.376,102.696,107.016,111.336,115.656,119.976,133.296,137.616,141.936,146.256,150.576,154.896,159.216,163.536,167.856,172.176,176.496,180.816,185.136,189.456,193.776
CNS,CBR,10.452,10.452,11.964,14.22,16.476,19.824,23.172,38.22,42.804,47.388,51.972,56.556,61.14,65.724,70.308,74.892,79.476,84.06,88.644,93.228,97.812,102.396,106.98,111.564,116.148,120.732,125.316,138.9,143.484,148.068,152.652,157.236,161.82,166.404,170.988,175.572,180.156,184.74,189.324,193.908,198.492,203.076
CNS,CCT,10.452,10.452,11.964,14.22,16.476,19.824,23.172,38.328,43.308,48.288,53.268,58.248,63.228,68.208,73.188,78.168,83.148,88.128,93.108,98.088,103.068,108.048,113.028,118.008,122.988,127.968,132.948,146.928,151.908,156.888,161.868,166.848,171.828,176.808,181.788,186.768,191.748,196.728,201.708,206.688,211.668,216.648
CNS,NEW,10.452,10.452,11.964,14.22,16.476,19.824,23.172,38.364,43.14,47.916,52.692,57.468,62.244,67.02,71.796,76.572,81.348,86.124,90.9,95.676,100.452,105.228,110.004,114.78,119.556,124.332,129.108,142.884,147.66,152.436,157.212,161.988,166.764,171.54,176.316,181.092,185.868,190.644,195.42,200.196,204.972,209.748
CNS,OAG,10.452,10.452,11.964,14.22,16.476,19.824,23.172,38.46,43.236,48.012,52.788,57.564,62.34,67.116,71.892,76.668,81.444,86.22,90.996,95.772,100.548,105.324,110.1,114.876,119.652,124.428,129.204,142.98,147.756,152.532,157.308,162.084,166.86,171.636,176.412,181.188,185.964,190.74,195.516,200.292,205.068,209.844
CNS,WOL,10.452,10.452,11.964,14.22,16.476,19.824,23.172,37.644,41.304,44.964,48.624,52.284,55.944,59.604,63.264,66.924,70.584,74.244,77.904,81.564,85.224,88.884,92.544,96.204,99.864,103.524,107.184,119.844,123.504,127.164,130.824,134.484,138.144,141.804,145.464,149.124,152.784,156.444,160.104,163.764,167.424,171.084
CNS,MEL,10.452,10.452,11.964,14.22,16.476,20.784,25.092,46.608,50.544,54.48,58.416,62.352,66.288,70.224,74.16,78.096,82.032,85.968,89.904,93.84,97.776,101.712,105.648,109.584,113.52,117.456,121.392,134.328,138.264,142.2,146.136,150.072,154.008,157.944,161.88,165.816,169.752,173.688,177.624,181.56,185.496,189.432
CNS,YNG,10.452,10.452,11.964,14.22,16.476,20.784,25.092,46.968,51.672,56.376,61.08,65.784,70.488,75.192,79.896,84.6,89.304,94.008,98.712,103.416,108.12,112.824,117.528,122.232,126.936,131.64,136.344,150.048,154.752,159.456,164.16,168.864,173.568,178.272,182.976,187.68,192.384,197.088,201.792,206.496,211.2,215.904
CNS,ALB,10.452,10.452,11.964,14.22,16.476,20.784,25.092,46.26,50.196,54.132,58.068,62.004,65.94,69.876,73.812,77.748,81.684,85.62,89.556,93.492,97.428,101.364,105.3,109.236,113.172,117.108,121.044,133.98,137.916,141.852,145.788,149.724,153.66,157.596,161.532,165.468,169.404,173.34,177.276,181.212,185.148,189.084
CNS,GEE,10.452,10.452,11.964,14.22,16.476,20.784,25.092,46.608,51.06,55.512,59.964,64.416,68.868,73.32,77.772,82.224,86.676,91.128,95.58,100.032,104.484,108.936,113.388,117.84,122.292,126.744,131.196,144.648,149.1,153.552,158.004,162.456,166.908,171.36,175.812,180.264,184.716,189.168,193.62,198.072,202.524,206.976
CNS,BEN,10.452,10.452,11.964,14.22,16.476,20.784,25.092,46.884,52.116,57.348,62.58,67.812,73.044,78.276,83.508,88.74,93.972,99.204,104.436,109.668,114.9,120.132,125.364,130.596,135.828,141.06,146.292,160.524,165.756,170.988,176.22,181.452,186.684,191.916,197.148,202.38,207.612,212.844,218.076,223.308,228.54,233.772
CNS,ADL,10.452,10.452,11.964,14.22,16.476,20.784,25.092,46.5,51.084,55.668,60.252,64.836,69.42,74.004,78.588,83.172,87.756,92.34,96.924,101.508,106.092,110.676,115.26,119.844,124.428,129.012,133.596,147.18,151.764,156.348,160.932,165.516,170.1,174.684,179.268,183.852,188.436,193.02,197.604,202.188,206.772,211.356
CNS,DPO,10.452,10.452,11.964,14.22,16.476,20.784,25.092,48.048,53.94,59.832,65.724,71.616,77.508,83.4,89.292,95.184,101.076,106.968,112.86,118.752,124.644,130.536,136.428,142.32,148.212,154.104,159.996,174.888,180.78,186.672,192.564,198.456,204.348,210.24,216.132,222.024,227.916,233.808,239.7,245.592,251.484,257.376
CNS,LAU,10.452,10.452,11.964,14.22,16.476,20.784,25.092,48.036,53.928,59.82,65.712,71.604,77.496,83.388,89.28,95.172,101.064,106.956,112.848,118.74,124.632,130.524,136.416,142.308,148.2,154.092,159.984,174.876,180.768,186.66,192.552,198.444,204.336,210.228,216.12,222.012,227.904,233.796,239.688,245.58,251.472,257.364
CNS,TAS,10.452,10.452,11.964,14.22,16.476,20.784,25.092,48.036,53.928,59.82,65.712,71.604,77.496,83.388,89.28,95.172,101.064,106.956,112.848,118.74,124.632,130.524,136.416,142.308,148.2,154.092,159.984,174.876,180.768,186.66,192.552,198.444,204.336,210.228,216.12,222.012,227.904,233.796,239.688,245.58,251.472,257.364
CNS,PER,10.452,10.452,11.964,14.22,16.476,26.112,35.748,61.872,69.732,77.592,85.452,93.312,101.172,109.032,116.892,124.752,132.612,140.472,148.332,156.192,164.052,171.912,179.772,187.632,195.492,203.352,211.212,228.072,235.932,243.792,251.652,259.512,267.372,275.232,283.092,290.952,298.812,306.672,314.532,322.392,330.252,338.112
DPO,DPO,6.5832,6.5832,8.81136,9.15318,9.50766,9.67224,9.83682,9.8748,9.91278,9.95076,9.98874,10.02672,10.0647,10.10268,10.14066,10.17864,10.21662,10.2546,10.29258,10.33056,10.36854,10.40652,10.4445,10.48248,10.52046,10.55844,10.59642,19.6344,19.67238,19.71036,19.74834,19.78632,19.8243,19.86228,19.90026,19.93824,19.97622,20.0142,20.05218,20.09016,20.12814,20.16612
DPO,LAU,7.96314,7.96314,9.06456,9.48234,9.88746,11.17878,12.4701,13.31832,13.4829,13.64748,13.81206,13.97664,14.14122,14.3058,14.47038,14.63496,14.79954,14.96412,15.1287,15.29328,15.45786,15.62244,15.78702,15.9516,16.11618,16.28076,16.44534,25.60992,25.7745,25.93908,26.10366,26.26824,26.43282,26.5974,26.76198,26.92656,27.09114,27.25572,27.4203,27.58488,27.74946,27.91404
DPO,TAS,7.96314,7.96314,9.06456,9.48234,9.88746,11.17878,12.4701,13.31832,13.4829,13.64748,13.81206,13.97664,14.14122,14.3058,14.47038,14.63496,14.79954,14.96412,15.1287,15.29328,15.45786,15.62244,15.78702,15.9516,16.11618,16.28076,16.44534,25.60992,25.7745,25.93908,26.10366,26.26824,26.43282,26.5974,26.76198,26.92656,27.09114,27.25572,27.4203,27.58488,27.74946,27.91404
